gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
28973;2317303;-1.6907365;-50.4808947990195;UNIDADE DE SAUDE DA FAMILIA DA CIDADE NOVA;AV MELGACO;S/N;CIDADE NOVA;;68800000.0;PA;Breves;2016;5
28838;2476657;1.8038712472975902;-61.149176870130006;CENTRO DE SAUDE MANOEL LUIZ RODRIGUES;PRACA PE CALLERI;S/N;CENTRO;(95)5321226;69360000.0;RR;Caracaraí;2016;5
29003;2744511;2.8238352000000004;-60.717005900000004;UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA;AV MARIO HOMEM DE MELO;5075;CAIMBE;(95)36268689;69312155.0;RR;Boa Vista;2016;5
28881;2020599;0.0923001766204807;-51.0650110244736;PMM U B S DR MARCELO CANDIA;RUA VEREADOR JULIO MARIA P PEREIRA;1329;JARDIM FELICIDADE I;(96)2131115;68909000.0;AP;Macapá;2016;5
29016;5599970;-10.570242404937401;-63.618671894071596;UNIDADE DE ATENDIMENTO PSF URBANO SAUDE BUCAL PACAAS NOVOS;RUA 15 DE OUTUBRO;S/N;SETOR 1;;76887000.0;RO;Campo Novo de Rondônia;2016;5
28914;2806614;-10.542787313461;-63.01740646362121;CENTRO DE SAUDE COLINA VERDE GOV JORGE TEIXEIRA;PROJETO COLINA VERDE;S/N;ZONA RURAL;;76898000.0;RO;Governador Jorge Teixeira;2016;5
29017;2330466;-3.29780370400837;-52.5434411922788;USF GRANDE ESPERANCA;RODOVIA TRANSAMAZONICA KM 50;S/N;ZONA RURAL;(93)5141514;68148000.0;PA;Brasil Novo;2016;5
28869;2021196;-0.0530862808227524;-51.114106178282206;PMM U B S PEDRO BARROS MONTEIRO;PASSAGEM DONA MARCIA;445;DISTRITO DE FAZENDIN;;68903197.0;AP;Macapá;2016;5
28887;2016532;-2.19547390937799;-56.7111682891829;POSTO DE SAUDE MUNICIPAL JOSE EVANGELISTA;RUA GOV PLINIO RAMOS COELHO;S/N;GILBERTO MESTRINHO;(92) 5347551;69140000.0;AM;Nhamundá;2016;5
29010;2566729;2.7755713462828795;-60.7202339172346;UNIDADE BASICA DE SAUDE RAIAR DO SOL;RUA DAS ESTRELAS;672;RAIR DO SOL;(95)3628 6552;69301970.0;RR;Boa Vista;2016;5
28842;5403669;-10.0077724456784;-67.0386815071086;UNIDADE DE SAUDE DA FAMILIA REDENCAO;AC 475 VILA REDENCAOI;;ZONA RURAL;6832351426;69945000.0;AC;Acrelândia;2016;5
29007;2566648;2.8166819191043904;-60.670532672965;UNIDADE BASICA DE SAUDE CINTURAO VERDE;RUA SANTA CLARA;1081;CINTURAO VERDE;(95)36232652;69301970.0;RR;Boa Vista;2016;5
29009;2744562;2.8166819191043904;-60.670532672965;UNIDADE BASICA DE SAUDE SAO VICENTE;AV PRESIDENTE CASTELO BRANCO;1875;SAO VICENTE;(95)3623 1556;69301000.0;RR;Boa Vista;2016;5
29005;2566753;2.8166819191043904;-60.670532672965;UNIDADE BASICA DE SAUDE CARANA;RUA VALMIR PEREIRA DA ROCHA;98;CARANA;(95) 36267499;69313620.0;RR;Boa Vista;2016;5
28937;5599962;-10.265060663223;-64.0592622756939;UNIDADE DE ATENDIMENTO PSF DISTRITO RIO BRANCO CAMPO NOVO;DISTRITO RIO BRANCO;0;ZONA RURAL;;76887000.0;RO;Campo Novo de Rondônia;2016;5
29008;2566591;2.80018329620353;-60.7592439651472;UNIDADE BASICA DE SAUDE SAYONARA MARIA DANTAS LICARIAO MATOS;AVENIDA RAIMUNDO RODRIGUES COELHO;2280;SENADOR HELIO CAMPOS;(95) 32248452;69316392.0;RR;Boa Vista;2016;5
28938;2001357;-10.818132162093802;-69.2275786399821;ESF PEDRO OLIVEIRA DE SOUZA;ESTRADA DO PACIFICO KM 68 BR 317;S/N;ZONA RURAL;06844007608;69932000.0;AC;Brasiléia;2016;5
29002;2744473;2.8281905;-60.66886289999999;UNIDADE BASICA DE SAUDE BURITIS;RUA RAIMUNDO FIGUEIRAS;661;BURITIS;(95)3625 7454;69309182.0;RR;Boa Vista;2016;5
29004;2744546;2.8363072872161;-60.714976787565405;UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE;AVENIDA DECO FONTELIS;264;CARANA;(95)3627 1327;69301970.0;RR;Boa Vista;2016;5
29107;2486741;-12.3961417386812;-46.4387317008831;UNIDADE DE SAUDE DA F WALDEMAR CARLOS DE FRANCA TAGUATINGA;AV AIROZA DE SOUZA GODINHO;S/N;INDUSTRIAL;63 36541285;77320000.0;TO;Taguatinga;2016;5
28851;2657392;1.6774069679513701;-61.087374687194796;CENTRO DE SAUDE PETROLINA DO NORTE;VILA PETROLINA;S/N;INTERIOR;;69360000.0;RR;Caracaraí;2016;5
29011;2744538;2.8166819191043904;-60.670532672965;UNIDADE BASICA DE SAUDE PRICUMA;AV VIA DAS FLORES;2347;PRICUMA;(95)3625 1007;69301970.0;RR;Boa Vista;2016;5
28847;3638685;-9.82736706733675;-66.8804097175579;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;BR 364 KM 114;114;ZONA RURAL;68-32321426;69945000.0;AC;Acrelândia;2016;5
28858;2486911;-11.0108050561865;-48.5586602281507;UNIDADE DE SAUDE DA FAMILIA BREJINHO DE NAZARE;RUA JONAS PEREIRA LIMA;710;CENTRO;(63)3521-1249;77560000.0;TO;Brejinho de Nazaré;2016;5
28864;2001349;-11.0134398937222;-68.741283416746;ESF TUFIC MIZAEL SAADY;RUA KAIRALA JOSE KAIRALA;S/N;RAIMUNDO CHAAR;(68) 35465019;69932000.0;AC;Brasiléia;2016;5
28805;7330022;-3.84349;-49.092009999999995;UBS PORTO NOVO;VILA PORTO NOVO;001;ZONA RURAL;;68639000.0;PA;Goianésia do Pará;2016;5
29169;2619695;-1.42627000808712;-47.09014892577989;UNIDADE DE SAUDE DA FAMILIA ANTONIA MIRANDA DOS SANTOS;VILA DO RIO GRANDE;S/N;RIO GRANDE;;68640000.0;PA;Ourém;2016;5
29194;7080743;-8.59671121174873;-48.937423825264;UNIDADE DE SAUDE DA FAMILIA E PRONTO ATEND DE PEQUIZEIRO;AV SAO PAULO;S/N;SETOR AEROPORTO;6334271198;77730000.0;TO;Pequizeiro;2016;5
29128;7484267;-2.6816821098327597;-54.651092529296896;USF BAIXA DA ONCA;COMUNIDADE BAIXA DA ONCA;S/N;PLANALTO;;68129000.0;PA;Mojuí dos Campos;2016;5
28997;2000830;-9.983675479888632;-67.82654285430709;URAP AUGUSTO HIDALGO DE LIMA;TRAVESSA TIAO NATUREZA;271;BAHIA;068-3225-6495;69900970.0;AC;Rio Branco;2016;5
29081;2370743;-7.69176659865687;-47.687134969224395;USF POV DE MORRO GRANDE BARRA DO OURO;DR ELSON MENDES;335;POV MORRO GRANDE;6334941224;77765000.0;TO;Barra do Ouro;2016;5
29021;2322978;-6.74598097801189;-51.0770916938767;ESF AUGUSTO LIMA DE MORAES;RUA ACRE;S/N;BELA VISTA;(94) 34341148;68390000.0;PA;Ourilândia do Norte;2016;5
29079;6722709;-10.61287;-62.734790000000004;CENTRO DE SAUDE DA MULHER GJT;TRAVESSA COPAIBA;2557;CENTRO;6935241091;76898000.0;RO;Governador Jorge Teixeira;2016;5
29435;5679842;-2.00800895690912;-46.463692188261604;PSF ENCHE CONCHA;VILA DO ENCHE CONCHA;S/N;VILA;;68617000.0;PA;Cachoeira do Piriá;2016;5
29487;2021358;0.0117909908294674;-51.0869193077073;PMM U B S DOS CONGOS;AVN CLAUDOMIRO DE MORAES;340;CONGOS;(96)2126212;68904400.0;AP;Macapá;2016;5
29329;6911080;-6.34086012840253;-47.470743656157104;POSTO DE SAUDE OLHO DAGUA TOCANTINOPOLIS;POVOADO OLHO DAGUA;S/N;POVOADO;;77900000.0;TO;Tocantinópolis;2016;5
29399;3020371;-0.136462788116522;-67.08364289634629;ESTRATEGIA SAUDE DA FAMILIA DR ALBINO COUTO;RUA PUPUNHA;S/N;AREAL;(97)34711665;69750000.0;AM;São Gabriel da Cachoeira;2016;5
29490;2020602;0.0228631496429437;-51.07973098754729;PMM U B S DR LELIO SILVA;RUA JOSE VALENTE DOS SANTOS;126;NOVO BURITIZAL;(96)2423110;68904250.0;AP;Macapá;2016;5
29209;2000164;-8.16598534584022;-70.7661795616129;UNIDADE DE S DA FAMILIA MARIA DA LUZ;RUA ANTONIO PINTO;245;SENADOR POMPEU;(68) 34623272;69970000.0;AC;Tarauacá;2016;5
29572;2676915;-1.3986;-48.86043;UNIDADE BASICA DE SAUDE DA FAMILIA DORALICE BOULHOSA;RODOVIA MANGABEIRA;S/N;ESTRADA;37771104;68830000.0;PA;Ponta de Pedras;2016;5
29389;2328852;-1.3611663;-48.411296500000006;UNIDADE BASICA DE SAUDE URGENCIA E EMERGENCIA AGUAS LINDAS;RUA OSVALDO CRUZ;S/N;AGUAS LINDAS;;67130140.0;PA;Ananindeua;2016;5
29336;3564282;-2.5196027755736603;-66.0908746719341;UNIDADE BASICA DE SAUDE DA FAMILIA ANTONIO LISBOA;RUA SAMUEL FRITZ;S/N;ACACU;(97)4231690;69670000.0;AM;Fonte Boa;2016;5
29338;6911102;-6.359077692031679;-47.4906349182115;POSTO DE SAUDE VALCI PEREIRA DE SOUSA TOCANTINOPOLIS;RUA NOSSA SENHORA DO ROSARIO;S/N;POVOADO PASSARINHO;;77900000.0;TO;Tocantinópolis;2016;5
29234;2680211;-7.20232129096964;-47.762567996977396;CENTRO DE SAUDE CENTRAL BABACULANDIA;VC 1 A QD 01 LT 01;23;CENTRO;6334481453;77870000.0;TO;Babaçulândia;2016;5
29427;2495384;-10.8803379535672;-61.9074010848981;CENTRO DE SAUDE JUCELINO CARDOSO DE JESUS;AV GOV JORGE TEIXEIRA;2457;NOVA BRASILIA;6934246430;76900020.0;RO;Ji-Paraná;2016;5
29576;5872502;-1.72346986284591;-48.884403820723;UNIDADE DE SAUDE DA FAMILIA DA AVIACAO;IV RUA DO CAMPO DA AVIACAO;S/N;AVIACAO;;68440000.0;PA;Abaetetuba;2016;5
29466;2678683;-0.987085103988619;-46.750860214232;UNIDADE DE SAUDE DA FAMILIA DE BACURITEUA;VILA DE BACURITEUA;S/N;CENTRO;;68600000.0;PA;Bragança;2016;5
29367;2469588;-7.03147877786105;-48.39595993062739;UNIDADE BASICA DE SAUDE ANA DOS SANTOS OLIVEIRA;RUA A;S/N;CENTRO;(63)34301140;77840000.0;TO;Carmolândia;2016;5
29381;6683509;-0.7259255;-48.5160126622773;UNIDADE DA SAUDE DA FAMILIA DA MATINHA;TRAV TREZE ENTRE 8 E 9 RUA;S/N;MATINHA;091 37411275;68870000.0;PA;Soure;2016;5
29521;2676273;-1.08017;-46.9013;USF SANTA MARIA;LOCALIDADE;S/N;SANTA MARIA;;68647000.0;PA;Tracuateua;2016;5
29469;6786545;-1.05352395620563;-46.765754213663996;UNIDADE DE SAUDE DA FAMILIA DE JIQUIRI;VILA DE JIQUIRI;S/N;ZONA RURAL;;68600000.0;PA;Bragança;2016;5
29419;2808498;-11.045609289937;-62.66942709525661;UBS NARCISO FERREIRA;RUA PERNAMBUCO;S/N;SETOR 2;;76926000.0;RO;Mirante da Serra;2016;5
29344;2468360;-12.9139780998226;-46.5773534774767;CENTRO MUNICIPAL DE SAUDE NOVO ALEGRE;AVN CASTELO BRANCO;S/N;CENTRO;(63)36951186;77353000.0;TO;Novo Alegre;2016;5
29453;2675897;-0.926724672317478;-46.8560886383043;USF FLEXEIRA;RAMAL DA FLEXEIRA;S/N;FLEXEIRA;;68647000.0;PA;Tracuateua;2016;5
29296;2468654;-10.8664553694029;-48.909294007358895;UNIDADE BASICA DE SAUDE TEREZINHA DE JESUS STA RITA;AVN TOCANTINS;150;CENTRO;(63)3365-5121;77565000.0;TO;Santa Rita do Tocantins;2016;5
29569;6786588;-1.2818598747253;-46.883232593535006;UNIDADE DE SAUDE DA FAMILIA DE NOVA MOCAJUBA;VILA DE NOVA MOCAJUBA;S/N;ZONA RURAL;;68600000.0;PA;Bragança;2016;5
29348;2316242;-1.00441;-48.95735;PSF DE CACHOEIRA;AVN DEP JOSE RODRIGUES VIANA;S/N;CENTRO;;68840000.0;PA;Cachoeira do Arari;2016;5
29343;2001314;-11.0269904136655;-68.7395668029765;ESF JOAO ALVES DA SILVA;RUA SAO JOAO DEL REI;S/N;LIBERDADE;;69934000.0;AC;Epitaciolândia;2016;5
29313;2328941;-8.28097701072669;-49.2783379554734;ESTRATEGIA DE SAUDE DA FAMILIA ARENALDO P DE MIRANDA;RUA 40;S/N;VILA CRUZEIRO;(91) 4212166;68540000.0;PA;Conceição do Araguaia;2016;5
29202;6697402;0.9371953935975559;-60.425060493981896;UNIDADE BASICA DE SAUDE ANISIO SILVA;RUA MONTE RORAIMA;S/N;NOVO BRASIL;(95) 32381926;69373000.0;RR;Rorainópolis;2016;5
29308;2021366;0.0319182872772208;-51.0822844505295;PMM U B S CONCEICAO R MOITA;AVN RAIMUNDO PEQUILO GOES DE ALMEIDA;0294;NOVA ESPERANCA;(96)2126162;68901610.0;AP;Macapá;2016;5
29525;2013134;-3.29486;-60.623999999999995;UBS FUNASA I;RUA GASPAR FERNANDES;441;APARECIDA;92 33611602;69400448.0;AM;Manacapuru;2016;5
29568;2619695;-1.42627000808712;-47.09014892577989;UNIDADE DE SAUDE DA FAMILIA ANTONIA MIRANDA DOS SANTOS;VILA DO RIO GRANDE;S/N;RIO GRANDE;;68640000.0;PA;Ourém;2016;5
29557;6547877;-1.05352395620563;-46.765754213663996;UNIDADE DE SAUDE DA FAMILIA TAIRA;AVENIDA POLIDORIO COELHO;S/N;TAIRA;;68600000.0;PA;Bragança;2016;5
29428;2016451;-3.21444;-64.80761;CENTRO DE SAUDE DE HONEI ORLAN;RUA TEFE;126;CENTRO;(97) 3451322;69540000.0;AM;Alvarães;2016;5
29543;3258017;-10.21444;-48.4014;CENTRO DE SAUDE DA COMUNIDADE 508 NORTE;508 NORTE ALAMEDA 11 APM 49;S/N;CENTRO;063- 3218 5611;77006652.0;TO;Palmas;2016;5
29533;7105363;-1.022;-46.645;UNIDADE SAUDE DA FAMILIA CIDADE NOVA;RUA NOVA II;S/N;JARDIM BELA VISTA;;68610000.0;PA;Augusto Corrêa;2016;5
29534;7291434;-1.063;-46.773;UNIDADE DE SAUDE DA FAMILIA DO KM 18;KM 18;S/N;CENTRO;;68600000.0;PA;Bragança;2016;5
29369;2468263;-10.297311544418;-47.565886974333296;UNIDADE DE SAUDE ESPERIDIAO REZENDE DA GLORIA DE LAGOA DO TO;AV MANOEL ALVES;03;CENTRO;6335221143;77613000.0;TO;Lagoa do Tocantins;2016;5
29333;6911129;-6.2570893764494;-47.463169097899;POSTO DE SAUDE RIBEIRAO GRANDE TOCANTINOPOLIS;POVOADO RIBEIRAO GRANDE;S/N;POVOADO;;77900000.0;TO;Tocantinópolis;2016;5
29489;2021366;0.0319182872772208;-51.0822844505295;PMM U B S CONCEICAO R MOITA;AVN RAIMUNDO PEQUILO GOES DE ALMEIDA;0294;NOVA ESPERANCA;(96)2126162;68901610.0;AP;Macapá;2016;5
29457;2675900;-1.17567658424374;-46.9995546340929;USF MANOEL DOS SANTOS;VILA;S/N;MANOEL DOS SANTOS;;68647000.0;PA;Tracuateua;2016;5
29542;2312212;-5.70513367652876;-48.1780314445482;UNIDADE DE SAUDE FAMILIA PORTO JARBAS PASSARINHO;AVENIDA TRANSAMAZONICA BR 230;S/N;PORTO DA BALSA;09433511328;68535000.0;PA;Palestina do Pará;2016;5
29232;2560178;-7.201864532061481;-47.7588161270323;UNIDADE SAUDE DA FAMILIA D ALDELICE BABACULANDIA;VC 1 A QD 01 LT 01;23;CENTRO;633448-1453;77870000.0;TO;Babaçulândia;2016;5
29248;2021188;0.0717008113861063;-51.081190109251395;PMM U B S INFRAERO II;AVN CARLOS LINS CORTES;161;INFRAERO II;(96)2512670;68906970.0;AP;Macapá;2016;5
29349;2469235;-11.624267831362099;-47.7539048918565;UNIDADE DE SAUDE DA FAMILIA EMILIO ANTONIO DE ARAUJO CH NATI;RUA DOS CRUZEIROS;S/N;CENTRO;(63) 33931170;77378000.0;TO;Chapada da Natividade;2016;5
29492;2020718;0.0755202770233132;-51.056342124937494;PMM U B S DR ALVARO P CORREA;AV ARMANDO TUPAN DE ABREU;110;SAO LAZARO;(96)2126164;68908560.0;AP;Macapá;2016;5
29208;2000156;-8.15912961959815;-70.7633686065653;UNIDADE BASICA DE SAUDE JOAO WANDERLEI;RUA JUSTINIANO SERPA;91;CENTRO;(68) 34622626;69970000.0;AC;Tarauacá;2016;5
29488;6585604;0.0377547740936268;-51.1289763450608;PMM UBS MARABAIXO;RUA QUATRO;S/N;MARABAIXO II;;68909870.0;AP;Macapá;2016;5
29574;2678691;-1.05891;-46.76852;UNIDADE DE SAUDE DA FAMILIA DO CACOAL DO PERITORO;VILA DE CACOAL DE PERITORO;S/N;CENTRO;;68600000.0;PA;Bragança;2016;5
29317;2370662;-10.183333300000001;-46.55;UNIDADE BASICA DE SAUDE DE SAO FELIX;AV FRANCISCO LEOBAS QD 07 LT 07;21;CENTRO;(63)35761013;77605000.0;TO;São Félix do Tocantins;2016;5
29223;3767175;-6.5321966156294;-49.84895843191529;UNIDADE SAUDE DA FAMILIA LUCAS LOURENCO LEITE;AV IPANEMA;S/N;NOVO HORIZONTE;;68537000.0;PA;Canaã dos Carajás;2016;5
29409;2806525;-11.02725;-62.66796;UBS DR SAMUEL PAULO THOMAS;AVN BRASIL;2497;CENTRO;;76926000.0;RO;Mirante da Serra;2016;5
29361;6031447;-6.6939997673032705;-49.1099166870103;UNIDADE DE SAUDE DA FAMILIA DE ANAJA;AVENIDA PRINCIPAL;100;ZONA RURAL;94 3422-1230;68575000.0;PA;Piçarra;2016;5
29210;3462366;-8.152520656585459;-70.7580041885355;UNIDADE DE SAUDE DA FAMILIA MARIA ESPANHOL DA SILVA;RUA CAPITAO HIPOLITO;S/N;TRIANGULO;(68)34623196;69970000.0;AC;Tarauacá;2016;5
29570;2332140;-3.1273913383483;-54.9723887443526;UNIDADE SAUDE DA FAMILIA DE SAO JORGE;COMUNIDADE DE SAO JORGE;S/N;PLANALTO;35581182;68143000.0;PA;Belterra;2016;5
29522;2676257;-0.9922778606414508;-46.891837120054795;USF SANTA TEREZA;SANTA TEREZA;S/N;CENTRO;;68647000.0;PA;Tracuateua;2016;5
29212;2313650;-1.54894714230244;-47.11761936285011;UNIDADE DE SAUDE DA FAMILIA ROGERDSON RAIMUNDO BARROS;PA 124;S/N;ZONA RURAL;;68640000.0;PA;Ourém;2016;5
29820;2001608;-9.944472312926962;-67.801480293272;USF VITORIA II;RUA LUIS GONZAGA;244;SAO FRANCISCO;68 3223 9934;69900970.0;AC;Rio Branco;2016;5
29897;2015609;-3.1177461147307404;-60.0406694412214;;;;;;;AM;Manaus;2016;5
29682;2487004;-5.32266135485804;-48.0306334265692;UNIDADE BASICA DE SAUDE ANA TORRES BANDEIRA CARRASCO BONITO;AVENIDA PARATI;S/N;CENTRO;(63)33441151/1135;77985000.0;TO;Carrasco Bonito;2016;5
29604;2312271;-1.00565671920773;-47.4162197113023;UNIDADE DE SAUDE DA FAMILIA VILA PORTO SEGURO;RUA FERNANDO GUILHON;S/N;CENTRO;;68725000.0;PA;Igarapé-Açu;2016;5
29666;2468980;-7.65382289886452;-49.064490795134105;UNIDADE BASICA DE SAUDE DE ARAPOEMA;RUA PARANA;495;CENTRO;(63)34351107;77780000.0;TO;Arapoema;2016;5
29801;2680734;-11.885758638381601;-65.02148866653249;POSTO DE SAUDE IRMA MARIA SALETE STOFF;RAMAL DE SURPRESA;S/N;SURPRESA;;76850000.0;RO;Guajará-Mirim;2016;5
29631;2317087;-8.0276045;-50.0296418255092;UNIDADE DE SAUDE FAMILIA I MARIA DE JESUS ALVES;RUA DELLIS VILLAS BOAS;S/N;BELA VISTA;( );68553020.0;PA;Redenção;2016;5
29806;3582833;-2.83993363380424;-57.41598844528029;POSTO DE SAUDE AIDA MARQUES;CAMETA DO RAMOS;S/N;ZONA RURAL;;69160000.0;AM;Barreirinha;2016;5
29616;2677245;-1.10554218292233;-47.3297238349901;UNIDADE DE SAUDE DA FAMILIA DO ANANIN;ANANIM;S/N;CENTRO;;68734000.0;PA;Peixe-Boi;2016;5
29612;2370700;-10.006034374236801;-48.99084806442121;UNIDADE BASICA DE SAUDE LUIZ PEREIRA LIRA;AVENIDA ANTONIO MALAQUIAS;S/N;CARLOS GOMES;(63) 3551-1012;77673000.0;TO;Monte Santo do Tocantins;2016;5
29613;2676907;-1.19664072990414;-47.3259472846971;UNIDADE DE SAUDE DA FAMILIA COREIA;AVJOAO GOMES PEDROSA;S/N;FATIMA;;68734000.0;PA;Peixe-Boi;2016;5
30233;2566737;2.82328248023979;-60.76493024825871;UNIDADE BASICA DE SAUDE EQUATORIAL;RUA FRANCISCO REGIA DE MELO;1362;EQUATORIAL;(95) 3628-8772;69301970.0;RR;Boa Vista;2016;5
30227;2566400;2.82;-60.673;UNIDADE BASICA DE SAUDE MECEJANA;RUA PAVAO;932;MECEANA;(95) 3624-2564;69304500.0;RR;Boa Vista;2016;5
30188;2468662;-7.0978224277494295;-48.7044310569749;UNIDADE BASICA SAUDE ROSIMAR RESPLANDES ST FE DO ARAGUAIA;AVENIDA TOCANTINS;S/N;POVOADO COCALIM;(63)34701401;77848000.0;TO;Santa Fé do Araguaia;2016;5
30125;2332469;-3.61085;-55.32037;CENTRO DE SAUDE DE AVEIRO;RUA PRINCIPAL;S/N;CENTRO;;68150000.0;PA;Aveiro;2016;5
30387;5516935;-6.10856;-49.34653;UBS SETOR OESTE;RUA DOM PEDRO II;S/N;SETOR 5;;68524000.0;PA;Eldorado do Carajás;2016;5
30232;2566583;2.8067708015441095;-60.7519698142988;UNIDADE BASICA DE SAUDE SANTA LUZIA;RUA JOSE CASIMIRO DA SILVA;676;SANTA LUZIA;(95) 3621-6057;69317102.0;RR;Boa Vista;2016;5
30230;2566524;2.82373309135429;-60.7528495788557;UNIDADE BASICA DE SAUDE DR DIMITRI RAMOS GRANDEZ DE ARAUJO;AV DOS CORRETORE DE IMOVEIS;764;ALVORADA;(95) 36274233;69317180.0;RR;Boa Vista;2016;5
30273;2678748;-1.05563163757321;-46.7669320106493;CENTRO DE REABILITACAO DRA SOCORRO GABRIEL;RUA GENERAL GURJAO;S/N;CENTRO;;68600000.0;PA;Bragança;2016;5
30327;3112837;-2.75015473365776;-56.75022125243979;CENTRO DE SAUDE CASSIANO CARMO;COMUNIDADE DO MARANHAO;S/N;ZONA RURAL;;69151000.0;AM;Parintins;2016;5
30123;2331306;-4.574;-55.943999999999996;UNIDADE BASICA DE SAUDE ANIZIA PADUA SIQUEIRA ALCANTARA;RODOVIA CUIABA SANTAREM;S/N;ZONA RURAL;;68198000.0;PA;Trairão;2016;5
30226;2566303;2.8457915782927596;-60.7110714912397;UNIDADE BASICA DE SAUDE DALMO SILVA FEITOSA;RUA AUSTRALIA;700;CAUAME;(95) 36285670;69311011.0;RR;Boa Vista;2016;5
30124;2331314;-4.57867;-55.935430000000004;POSTO DE SAUDE TRES BUEIRAS;RODOVIA SANTAREM CUIABA;S/N;ZONA RURAL;;68198000.0;PA;Trairão;2016;5
30260;2620057;-4.2751;-55.977030000000006;UNIDADE BASICA DE SAUDE SAO LUIZ DO TAPAJOS;COMUNIDADE SAO LUIZ TAPAJOS;S/N;ZONA RURAL;;68181000.0;PA;Itaituba;2016;5
30229;2566508;2.82197356224052;-60.7447600364667;UNIDADE BASICA DE SAUDE DR SILVIO LEITE;RUA VICENTETAVARES DE MELO;600;SILVIO LEITE;(95) 36287128;69301000.0;RR;Boa Vista;2016;5
30253;2615576;-1.33630871772762;-47.539343833922004;UNIDADE DA SAUDE DA FAMILIA DO JEJU;CENTRO;S/N;VILA JEJU;;68738000.0;PA;Santa Maria do Pará;2016;5
30231;2566540;2.81358361244193;-60.737850666044395;UNIDADE BASICA DE SAUDE CAMBARA;RUA RAIMUNDO MENDES DE OLIVEIRA;16;CAMBARA;(95) 36262361;69313405.0;RR;Boa Vista;2016;5
30228;2566451;2.83156514167777;-60.733623504636896;UNIDADE BASICA DE SAUDE SANTA TEREZA;RUA ARUANA;355;SANTA TEREZA;95-3628-7114;69301970.0;RR;Boa Vista;2016;5
30119;2312662;-6.10856;-49.34653;UNIDADE DE SAUDE DA FAMILIA 17 DE ABRIL;VILA 17 DE ABRIL;S/N;ZONA RURAL;;68524000.0;PA;Eldorado do Carajás;2016;5
30658;2792486;-11.172966957092;-49.8728227615342;UNIDADE BASICA DE SAUDE 2 LAGOA DA CONFUSAO;POVOADO LOROTY;S/N;ZONA RURAL;(63) 33641119;77493000.0;TO;Lagoa da Confusão;2016;5
30402;5919517;-2.5575285;-47.49971758879829;USF VILA NOVA;RUA JOAO ONORIO COSTA;S/N;VILA NOVA;91 38112233;68637000.0;PA;Ipixuna do Pará;2016;5
30471;6819605;-4.26783;-55.98284;UNIDADE BASICA DE SAUDE MARIA MADALENA;ESTRADA DO JACAREZINHO;S/N;MARIA MADALENA;;68181000.0;PA;Itaituba;2016;5
30401;5905133;-1.3478664592967;-47.5746954138091;UNIDADE BASICA DE SAUDE DO CENTRO;AVENIDA SANTA MARIA;S/N;MARAMBAIA;(91)34421116;68738000.0;PA;Santa Maria do Pará;2016;5
30574;2468255;-9.794998168945028;-49.653246402739;UNIDADE DE SAUDE DE MARIANOPOLIS;AVENIDA ANTONIO NETO;S/N;CENTRO;(63)3535-1271;77675000.0;TO;Marianópolis do Tocantins;2016;5
31133;6815065;-1.2993700000000001;-48.161;ESFSB JARDIM DAS ACACIAS;RUA JOAO COELHO;200;JUAZEIRO;91-37441235;68790000.0;PA;Santa Izabel do Pará;2016;5
31125;6637965;-1.29168748855587;-48.1753492355333;ESFSB STA RITA DE CASSIA;RUA MARIA GORETH SAMPAIO;1546;SANTA RITA DE CASSIA;;68790000.0;PA;Santa Izabel do Pará;2016;5
30836;2314568;-1.3721001148223502;-48.1534838676439;ESF CARAPARU;RUA DO GRUPO;S/N;CARAPARU;;68790000.0;PA;Santa Izabel do Pará;2016;5
31103;6332285;-3.47610463506868;-51.20162179845801;ESTRATEGIA DE SAUDE DA FAMILIA ANTONIO JOSE C SOUSA;AV SANDRO SCARPARO;S/N;NOVO PANORAMA;91 3694 1457;68365000.0;PA;Anapu;2016;5
31124;6637957;-1.30140781402584;-48.0572462081895;ESFSB AMERICANO II;VILA DE AMERICANO;S/N;ZONA RURAL;;68790000.0;PA;Santa Izabel do Pará;2016;5
30977;2793830;-1.3633600000000001;-47.30636;USF DE SANTO ANTONIO DO CUMARU;VILA SANTO ANTONIO DO CUMARU;S/N;CENTRO;;68645000.0;PA;Bonito;2016;5
30834;2314495;-1.0342383384704301;-48.1724309921251;POSTO DE SAUDE DE TAPERINHA;VILA DE TAPERINHA;S/N;CENTRO;;68786000.0;PA;Santo Antônio do Tauá;2016;5
31032;3983935;-1.1903214454650501;-48.1275844573961;UNIDADE DE SAUDE DA FAMILIA DO KM 12;VILA DO KM 12;S/N;ZONA RURAL;(091)3775-1373;68786000.0;PA;Santo Antônio do Tauá;2016;5
30837;2314576;-1.2993700000000001;-48.161;ESF NOVA DIVINEIA;AV CRIZIO ARANHA;442;JURUNAS;;68790000.0;PA;Santa Izabel do Pará;2016;5
31108;6422470;-1.2993700000000001;-48.161;ESFSB JARDIM MIRAI;RUA ROSEIRA SANTA;1513;JARDIM MIRAI;;68790000.0;PA;Santa Izabel do Pará;2016;5
